0.3649	0.0176	0.0469	0.0293	-0.0322	-0.0059	0.0381	-0.0234	-0.0469	-0.0176	0.0234	0.0117	0.0117
0.3682	0.0117	0.0527	0.0410	-0.0322	-0.0146	0.0469	-0.0234	-0.0527	-0.0176	0.0234	0.0176	0.0117
0.3716	0.0117	0.0527	0.0410	-0.0322	-0.0146	0.0469	-0.0234	-0.0469	-0.0117	0.0234	0.0234	0.0176
0.3750	0.0176	0.0469	0.0293	-0.0322	-0.0059	0.0381	-0.0234	-0.0469	-0.0059	0.0234	0.0234	0.0234
0.3784	0.0234	0.0527	0.0293	-0.0381	-0.0029	0.0410	-0.0234	-0.0469	-0.0059	0.0234	0.0234	0.0234
0.3818	0.0293	0.0586	0.0293	-0.0439	0.0000	0.0439	-0.0234	-0.0469	-0.0059	0.0234	0.0234	0.0176
0.3851	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0469	-0.0059	0.0234	0.0234	0.0234
0.3885	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0469	-0.0059	0.0234	0.0234	0.0176
0.3919	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0469	-0.0059	0.0234	0.0234	0.0176
0.3953	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0352	-0.0059	0.0234	0.0234	0.0176
0.3986	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0352	-0.0059	0.0234	0.0234	0.0176
0.4020	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0352	-0.0059	0.0176	0.0234	0.0176
0.4054	0.0234	0.0586	0.0352	-0.0410	-0.0059	0.0469	-0.0234	-0.0352	-0.0059	0.0176	0.0176	0.0176
0.4088	0.0352	0.0527	0.0176	-0.0439	0.0088	0.0352	-0.0234	-0.0352	-0.0059	0.0234	0.0176	0.0176
0.4122	0.0352	0.0469	0.0117	-0.0410	0.0117	0.0293	-0.0234	-0.0352	-0.0059	0.0234	0.0234	0.0176
0.4155	0.0352	0.0469	0.0117	-0.0410	0.0117	0.0293	-0.0234	-0.0352	-0.0059	0.0176	0.0234	0.0176
0.4189	0.0234	0.0469	0.0234	-0.0352	0.0000	0.0352	-0.0234	-0.0352	-0.0059	0.0176	0.0176	0.0176
0.4223	0.0234	0.0410	0.0176	-0.0322	0.0029	0.0293	-0.0234	-0.0352	-0.0059	0.0176	0.0176	0.0176
0.4257	0.0234	0.0410	0.0176	-0.0322	0.0029	0.0293	-0.0234	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4291	0.0234	0.0410	0.0176	-0.0322	0.0029	0.0293	-0.0234	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4324	0.0293	0.0410	0.0117	-0.0352	0.0088	0.0264	-0.0234	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4358	0.0352	0.0410	0.0059	-0.0381	0.0146	0.0234	-0.0234	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4392	0.0352	0.0410	0.0059	-0.0381	0.0146	0.0234	-0.0176	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4426	0.0352	0.0410	0.0059	-0.0381	0.0146	0.0234	-0.0176	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4459	0.0352	0.0410	0.0059	-0.0381	0.0146	0.0234	-0.0234	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4493	0.0293	0.0410	0.0117	-0.0352	0.0088	0.0264	-0.0293	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4527	0.0234	0.0410	0.0176	-0.0322	0.0029	0.0293	-0.0234	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4561	0.0176	0.0410	0.0234	-0.0293	-0.0029	0.0322	-0.0176	-0.0293	-0.0059	0.0176	0.0176	0.0176
0.4595	0.0176	0.0410	0.0234	-0.0293	-0.0029	0.0322	-0.0176	-0.0293	-0.0059	0.0176	0.0176	0.0176
